[INFO ] 2023-01-31T06:59:37,859Z [Test worker] internal.TestCordappImpl. - Generating CorDapp jar from local project in /Users/peter.li/Desktop/obligation-cordapp/workflows ... {}
    RemoveFlow(flowId=[2289ea18-bf18-4241-8950-cace09523d20], removalReason=ErrorFinish(flowErrors=[FlowError(errorId=934314092166762226, exception=java.lang.IllegalArgumentException: Could not find Party for Anonymous(DL9VBT5ixmu4CHfFkkErsEfSdCpHidSDC1HXAQTV69jKqm))]), lastState=StateMachineState(checkpoint=Checkpoint(checkpointState=CheckpointState(invocationContext=InvocationContext(origin=RPC(actor=Actor(id=Id(value=Only For Testing), serviceId=AuthServiceId(value=TEST), owningLegalIdentity=O=Mock Company 1, L=London, C=GB)), trace=Trace(invocationId=94f92ebc-0933-4966-95a0-f3e9022a2977, timestamp: 2023-01-31T07:42:03.376Z, entityType: Invocation, sessionId=94f92ebc-0933-4966-95a0-f3e9022a2977, timestamp: 2023-01-31T07:42:03.376Z, entityType: Session), actor=Actor(id=Id(value=Only For Testing), serviceId=AuthServiceId(value=TEST), owningLegalIdentity=O=Mock Company 1, L=London, C=GB), externalTrace=null, impersonatedActor=null, arguments=[], clientId=null), ourIdentity=O=Mock Company 1, L=London, C=GB, sessions={SessionId(toLong=-7855006138722062871)=Initiated(peerParty=O=Mock Company 3, L=London, C=GB, peerFlowInfo=FlowInfo(flowVersion=1, appName=<unknown>), receivedMessages=[], otherSideErrored=false, peerSinkSessionId=SessionId(toLong=8383758276858904125), deduplicationSeed=R--7855006138722062871--5407470294366436114)}, sessionsToBeClosed=[], subFlowStack=[Initiating(flowClass=class net.corda.samples.obligation.flows.IOUSettleFlow, classToInitiateWith=class net.corda.samples.obligation.flows.IOUSettleFlow, flowInfo=FlowInfo(flowVersion=1, appName=<unknown>), subFlowVersion=CorDappFlow(platformVersion=11, corDappName=workflows-1.0, corDappHash=8C2322F3ACFF6CA8FE3E7F554352489D40710486D8ED144430A5784441E56717), isEnabledTimedFlow=false)], numberOfSuspends=6, numberOfCommits=8), flowState=net.corda.node.services.statemachine.FlowState$Finished@5c0781ef, errorState=Errored(errors=[FlowError(errorId=934314092166762226, exception=java.lang.IllegalArgumentException: Could not find Party for Anonymous(DL9VBT5ixmu4CHfFkkErsEfSdCpHidSDC1HXAQTV69jKqm))], propagatedIndex=0, propagating=true), result=null, status=FAILED, progressStep=Starting, flowIoRequest=Receive, compatible=true), flowLogic=net.corda.samples.obligation.flows.IOUSettleFlow@3d0abed1, pendingDeduplicationHandlers=[], isFlowResumed=false, isWaitingForFuture=false, future=null, isAnyCheckpointPersisted=true, isStartIdempotent=false, isRemoved=true, isKilled=false, isDead=false, senderUUID=7da18ab5-41ea-4720-99fc-208eae0a7847, reloadCheckpointAfterSuspendCount=null, numberOfCommits=8, lock=java.util.concurrent.Semaphore@5cb52ef7[Permits = 0]))
  Continuation: Abort
  Diff between previous and next state:
pendingDeduplicationHandlers: 
    [net.corda.testing.node.internal.MockNodeMessagingService$InMemoryDeduplicationHandler@729d2512]
    []
numberOfCommits: 
    7
    8
isRemoved: 
    false
    true
checkpoint.status: 
    RUNNABLE
    FAILED
checkpoint.checkpointState.numberOfCommits: 
    7
    8
checkpoint.flowState: 
    Started(flowIORequest=Receive(sessions=[FlowSessionImpl(destination=O=Mock Company 3, L=London, C=GB, sourceSessionId=SessionId(toLong=-7855006138722062871))]), frozenFiber=1455D9260B11AAE0FC564CFA3D0BFFD05D2615546EF597FE255C3EF518BE93A0)
    net.corda.node.services.statemachine.FlowState$Finished@5c0781ef
checkpoint.timestamp: 
    2023-01-31T07:42:04.178Z
    2023-01-31T07:42:04.196Z
 {actor_id=Only For Testing, actor_owning_identity=O=Mock Company 1, L=London, C=GB, actor_store_id=TEST, fiber-id=10000027, flow-id=2289ea18-bf18-4241-8950-cace09523d20, invocation_id=94f92ebc-0933-4966-95a0-f3e9022a2977, invocation_timestamp=2023-01-31T07:42:03.376Z, origin=Only For Testing, session_id=94f92ebc-0933-4966-95a0-f3e9022a2977, session_timestamp=2023-01-31T07:42:03.376Z, thread-id=858, tx_id=55A76480A2D34BE067B32C0D7A6E787BEB22BC8E172C25AD05FE08B4B68BDB46}
[WARN ] 2023-01-31T07:42:04,302Z [Mock network] interceptors.DumpHistoryOnErrorInterceptor. - Flow [2289ea18-bf18-4241-8950-cace09523d20] error {actor_id=Only For Testing, actor_owning_identity=O=Mock Company 1, L=London, C=GB, actor_store_id=TEST, fiber-id=10000027, flow-id=2289ea18-bf18-4241-8950-cace09523d20, invocation_id=94f92ebc-0933-4966-95a0-f3e9022a2977, invocation_timestamp=2023-01-31T07:42:03.376Z, origin=Only For Testing, session_id=94f92ebc-0933-4966-95a0-f3e9022a2977, session_timestamp=2023-01-31T07:42:03.376Z, thread-id=858, tx_id=55A76480A2D34BE067B32C0D7A6E787BEB22BC8E172C25AD05FE08B4B68BDB46}
java.lang.IllegalArgumentException: Could not find Party for Anonymous(DL9VBT5ixmu4CHfFkkErsEfSdCpHidSDC1HXAQTV69jKqm)
	at net.corda.core.identity.IdentityUtils.groupAbstractPartyByWellKnownParty(IdentityUtils.kt:47) ~[corda-core-4.9.jar:?]
	at net.corda.core.identity.IdentityUtils.groupAbstractPartyByWellKnownParty(IdentityUtils.kt:63) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.FinalityFlow.extractExternalParticipants(FinalityFlow.kt:252) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.FinalityFlow.call(FinalityFlow.kt:162) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.FinalityFlow.call(FinalityFlow.kt:43) ~[corda-core-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.subFlow(FlowStateMachineImpl.kt:420) ~[corda-node-4.9.jar:?]
	at net.corda.core.flows.FlowLogic.subFlow(FlowLogic.kt:409) ~[corda-core-4.9.jar:?]
	at net.corda.samples.obligation.flows.IOUSettleFlow.call(IOUSettleFlow.kt:116) ~[main/:?]
	at net.corda.samples.obligation.flows.IOUSettleFlow.call(IOUSettleFlow.kt:30) ~[main/:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:349) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:71) ~[corda-node-4.9.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_202]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_202]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_202]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_202]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.9.jar:?]
[INFO ] 2023-01-31T07:42:04,304Z [Mock network] corda.flow. - Flow raised an error: Counter-flow errored. Sending it to flow hospital to be triaged. {fiber-id=10000029, flow-id=b9075f13-4075-455a-9bc0-26f25862e50d, invocation_id=f89c66b6-c73c-4e25-b500-447e056ac308, invocation_timestamp=2023-01-31T07:42:03.731Z, origin=O=Mock Company 1, L=London, C=GB, session_id=f89c66b6-c73c-4e25-b500-447e056ac308, session_timestamp=2023-01-31T07:42:03.731Z, thread-id=858, tx_id=55A76480A2D34BE067B32C0D7A6E787BEB22BC8E172C25AD05FE08B4B68BDB46}
[INFO ] 2023-01-31T07:42:04,305Z [Mock network] statemachine.StaffedFlowHospital. - Flow [b9075f13-4075-455a-9bc0-26f25862e50d] admitted to hospital in state StateMachineState(checkpoint=Checkpoint(checkpointState=CheckpointState(invocationContext=InvocationContext(origin=Peer(party=O=Mock Company 1, L=London, C=GB), trace=Trace(invocationId=f89c66b6-c73c-4e25-b500-447e056ac308, timestamp: 2023-01-31T07:42:03.731Z, entityType: Invocation, sessionId=f89c66b6-c73c-4e25-b500-447e056ac308, timestamp: 2023-01-31T07:42:03.731Z, entityType: Session), actor=null, externalTrace=null, impersonatedActor=null, arguments=[], clientId=null), ourIdentity=O=Mock Company 3, L=London, C=GB, sessions={SessionId(toLong=8383758276858904125)=Initiated(peerParty=O=Mock Company 1, L=London, C=GB, peerFlowInfo=FlowInfo(flowVersion=1, appName=<unknown>), receivedMessages=[], otherSideErrored=true, peerSinkSessionId=SessionId(toLong=-7855006138722062871), deduplicationSeed=D--7855006138722062871--5407470294366436114)}, sessionsToBeClosed=[], subFlowStack=[Inlined(flowClass=class net.corda.samples.obligation.flows.IOUSettleFlowResponder, subFlowVersion=CorDappFlow(platformVersion=11, corDappName=workflows-1.0, corDappHash=8C2322F3ACFF6CA8FE3E7F554352489D40710486D8ED144430A5784441E56717), isEnabledTimedFlow=false)], numberOfSuspends=7, numberOfCommits=8), flowState=Started(flowIORequest=Receive(sessions=[FlowSessionImpl(destination=O=Mock Company 1, L=London, C=GB, sourceSessionId=SessionId(toLong=8383758276858904125))]), frozenFiber=8D886AA3AE154E1BDCBCC4271AE116463F78A50DBC8A22F0B849307DBEF3260D), errorState=Clean, result=null, status=RUNNABLE, progressStep=Starting, flowIoRequest=Receive, compatible=true), flowLogic=net.corda.samples.obligation.flows.IOUSettleFlowResponder@47330b32, pendingDeduplicationHandlers=[net.corda.testing.node.internal.MockNodeMessagingService$InMemoryDeduplicationHandler@2599684a], isFlowResumed=true, isWaitingForFuture=false, future=null, isAnyCheckpointPersisted=true, isStartIdempotent=false, isRemoved=false, isKilled=false, isDead=false, senderUUID=06d1057a-f6bc-49f1-bbda-e49059d9fc5a, reloadCheckpointAfterSuspendCount=null, numberOfCommits=8, lock=java.util.concurrent.Semaphore@5a6652b8[Permits = 0]) {fiber-id=10000029, flow-id=b9075f13-4075-455a-9bc0-26f25862e50d, invocation_id=f89c66b6-c73c-4e25-b500-447e056ac308, invocation_timestamp=2023-01-31T07:42:03.731Z, origin=O=Mock Company 1, L=London, C=GB, session_id=f89c66b6-c73c-4e25-b500-447e056ac308, session_timestamp=2023-01-31T07:42:03.731Z, thread-id=858, tx_id=55A76480A2D34BE067B32C0D7A6E787BEB22BC8E172C25AD05FE08B4B68BDB46}
[INFO ] 2023-01-31T07:42:04,305Z [Mock network] statemachine.StaffedFlowHospital. - Error 1 of 1: {fiber-id=10000029, flow-id=b9075f13-4075-455a-9bc0-26f25862e50d, invocation_id=f89c66b6-c73c-4e25-b500-447e056ac308, invocation_timestamp=2023-01-31T07:42:03.731Z, origin=O=Mock Company 1, L=London, C=GB, session_id=f89c66b6-c73c-4e25-b500-447e056ac308, session_timestamp=2023-01-31T07:42:03.731Z, thread-id=858, tx_id=55A76480A2D34BE067B32C0D7A6E787BEB22BC8E172C25AD05FE08B4B68BDB46}
net.corda.core.flows.UnexpectedFlowEndException: Counter-flow errored
	at Received unexpected counter-flow exception from peer O=Mock Company 1, L=London, C=GB.() ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.fillInLocalStackTrace(FlowStateMachineImpl.kt:244) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.processEventsUntilFlowIsResumed(FlowStateMachineImpl.kt:225) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.suspend(FlowStateMachineImpl.kt:577) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowSessionImpl.receive(FlowSessionImpl.kt:67) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowSessionImpl.receive(FlowSessionImpl.kt:71) ~[corda-node-4.9.jar:?]
	at net.corda.core.flows.ReceiveTransactionFlow.call(ReceiveTransactionFlow.kt:103) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.ReceiveTransactionFlow.call(ReceiveTransactionFlow.kt:31) ~[corda-core-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.subFlow(FlowStateMachineImpl.kt:420) ~[corda-node-4.9.jar:?]
	at net.corda.core.flows.FlowLogic.subFlow(FlowLogic.kt:409) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.ReceiveFinalityFlow.call(FinalityFlow.kt:285) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.ReceiveFinalityFlow.call(FinalityFlow.kt:280) ~[corda-core-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.subFlow(FlowStateMachineImpl.kt:420) ~[corda-node-4.9.jar:?]
	at net.corda.core.flows.FlowLogic.subFlow(FlowLogic.kt:409) ~[corda-core-4.9.jar:?]
	at net.corda.samples.obligation.flows.IOUSettleFlowResponder.call(IOUSettleFlow.kt:139) ~[main/:?]
	at net.corda.samples.obligation.flows.IOUSettleFlowResponder.call(IOUSettleFlow.kt:126) ~[main/:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:349) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:71) ~[corda-node-4.9.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_202]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_202]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_202]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_202]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.9.jar:?]
[INFO ] 2023-01-31T07:42:04,306Z [Mock network] statemachine.StaffedFlowHospital. - Flow error allowed to propagate {fiber-id=10000029, flow-id=b9075f13-4075-455a-9bc0-26f25862e50d, invocation_id=f89c66b6-c73c-4e25-b500-447e056ac308, invocation_timestamp=2023-01-31T07:42:03.731Z, origin=O=Mock Company 1, L=London, C=GB, session_id=f89c66b6-c73c-4e25-b500-447e056ac308, session_timestamp=2023-01-31T07:42:03.731Z, thread-id=858, tx_id=55A76480A2D34BE067B32C0D7A6E787BEB22BC8E172C25AD05FE08B4B68BDB46}
net.corda.core.flows.UnexpectedFlowEndException: Counter-flow errored
	at Received unexpected counter-flow exception from peer O=Mock Company 1, L=London, C=GB.() ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.fillInLocalStackTrace(FlowStateMachineImpl.kt:244) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.processEventsUntilFlowIsResumed(FlowStateMachineImpl.kt:225) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.suspend(FlowStateMachineImpl.kt:577) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowSessionImpl.receive(FlowSessionImpl.kt:67) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowSessionImpl.receive(FlowSessionImpl.kt:71) ~[corda-node-4.9.jar:?]
	at net.corda.core.flows.ReceiveTransactionFlow.call(ReceiveTransactionFlow.kt:103) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.ReceiveTransactionFlow.call(ReceiveTransactionFlow.kt:31) ~[corda-core-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.subFlow(FlowStateMachineImpl.kt:420) ~[corda-node-4.9.jar:?]
	at net.corda.core.flows.FlowLogic.subFlow(FlowLogic.kt:409) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.ReceiveFinalityFlow.call(FinalityFlow.kt:285) ~[corda-core-4.9.jar:?]
	at net.corda.core.flows.ReceiveFinalityFlow.call(FinalityFlow.kt:280) ~[corda-core-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.subFlow(FlowStateMachineImpl.kt:420) ~[corda-node-4.9.jar:?]
	at net.corda.core.flows.FlowLogic.subFlow(FlowLogic.kt:409) ~[corda-core-4.9.jar:?]
	at net.corda.samples.obligation.flows.IOUSettleFlowResponder.call(IOUSettleFlow.kt:139) ~[main/:?]
	at net.corda.samples.obligation.flows.IOUSettleFlowResponder.call(IOUSettleFlow.kt:126) ~[main/:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:349) ~[corda-node-4.9.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:71) ~[corda-node-4.9.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_202]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_202]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_202]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_202]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.9.jar:?]
[WARN ] 2023-01-31T07:42:04,326Z [Mock network] interceptors.DumpHistoryOnErrorInterceptor. - Flow [b9075f13-4075-455a-9bc0-26f25862e50d] errored, dumping all transitions:

 --- Transition of flow [b9075f13-4075-455a-9bc0-26f25862e50d] ---
